filename,width,height,class,xmin,ymin,xmax,ymax
mixed182.jpg,300,300,wallet,92,79,229,230
mixed103.jpg,300,300,mug,118,1,219,135
mixed839.jpg,300,300,cent,52,33,138,226
mixed839.jpg,300,300,cent,206,13,272,189
mixed889.jpg,300,300,book,29,12,266,223
mixed447.jpg,300,300,water_bottle,183,68,262,230
mixed447.jpg,300,300,cent,15,145,86,212
mixed447.jpg,300,300,cent,105,114,144,170
purfume62.jpg,300,300,cent,71,8,230,292
SmartPhone3.jpg,300,300,smartPhone,145,30,283,279
mixed516.jpg,300,300,cent,35,26,124,227
mixed516.jpg,300,300,cent,184,12,256,182
mixed691.jpg,300,300,wallet,74,60,250,235
mixed565.jpg,300,300,water_bottle,16,10,96,168
mixed565.jpg,300,300,cent,96,164,140,240
mixed565.jpg,300,300,cent,107,72,152,140
mixed565.jpg,300,300,book,200,85,278,209
SmartPhone87.jpg,300,300,smartPhone,106,22,197,277
mixed1289.jpg,300,300,book,8,88,164,195
mixed1289.jpg,300,300,book,131,169,272,277
mixed1289.jpg,300,300,cent,187,94,262,152
mixed1289.jpg,300,300,water_bottle,83,2,152,78
mixed180.jpg,300,300,book,84,131,165,245
mixed180.jpg,300,300,book,207,81,270,193
mixed180.jpg,300,300,cent,167,73,196,144
mixed180.jpg,300,300,water_bottle,55,1,115,136
mixed180.jpg,300,300,cent,2,94,38,166
mixed1274.jpg,300,300,book,61,16,119,122
mixed1274.jpg,300,300,book,191,14,237,119
mixed1274.jpg,300,300,book,68,135,237,197
mixed1274.jpg,300,300,wallet,11,196,85,251
mixed1274.jpg,300,300,wallet,133,197,259,266
SmartPhone43.jpg,300,300,smartPhone,38,5,277,297
mixed1174.jpg,300,300,mug,26,94,165,300
mixed1174.jpg,300,300,mug,179,1,249,91
mixed428.jpg,300,300,book,190,90,265,210
mixed428.jpg,300,300,cent,87,164,132,245
mixed428.jpg,300,300,cent,102,67,142,139
mixed428.jpg,300,300,water_bottle,6,4,86,152
mixed1152.jpg,300,300,water_bottle,187,66,266,222
mixed1152.jpg,300,300,cent,24,138,92,203
mixed1152.jpg,300,300,cent,111,108,146,167
mixed168.jpg,300,300,wallet,85,101,225,246
mixed850.jpg,300,300,cent,66,53,136,181
mixed850.jpg,300,300,cent,196,32,270,164
purfume9.jpg,300,300,cent,42,10,259,282
mixed102.jpg,300,300,mug,3,101,99,261
mixed102.jpg,300,300,mug,201,89,300,267
mixed923.jpg,300,300,book,30,48,272,249
mixed829.jpg,300,300,wallet,66,163,227,262
mixed829.jpg,300,300,wallet,62,22,249,126
mixed1207.jpg,300,300,wallet,73,106,175,271
mixed1207.jpg,300,300,wallet,204,5,300,186
mixed1341.jpg,300,300,cent,15,66,108,256
mixed1341.jpg,300,300,cent,188,46,257,222
mixed1177.jpg,300,300,cent,80,161,127,244
mixed1177.jpg,300,300,cent,108,63,145,133
mixed1177.jpg,300,300,water_bottle,7,1,85,147
mixed1177.jpg,300,300,book,185,86,270,213
mixed1171.jpg,300,300,book,16,30,279,239
mixed708.jpg,300,300,cent,48,57,136,209
mixed708.jpg,300,300,mug,141,17,202,107
mixed708.jpg,300,300,cent,200,58,280,245
purfume124.jpg,300,300,cent,66,12,234,289
SmartPhone41.jpg,300,300,smartPhone,73,32,225,291
SmartPhone70.jpg,300,300,smartPhone,101,9,199,289
mixed1360.jpg,300,300,water_bottle,36,109,94,225
mixed1360.jpg,300,300,water_bottle,109,75,142,183
mixed1360.jpg,300,300,book,144,80,206,150
mixed1360.jpg,300,300,book,219,85,292,150
mixed1360.jpg,300,300,wallet,139,188,186,230
mixed1360.jpg,300,300,wallet,83,221,134,279
mixed679.jpg,300,300,book,47,146,174,204
mixed679.jpg,300,300,cent,174,167,214,234
mixed679.jpg,300,300,cent,229,134,267,190
mixed679.jpg,300,300,water_bottle,36,59,98,153
mixed1159.jpg,300,300,water_bottle,73,1,148,256
mixed1159.jpg,300,300,water_bottle,195,1,264,245
mixed1242.jpg,300,300,mug,131,3,220,148
mixed1188.jpg,300,300,wallet,53,178,153,261
mixed1188.jpg,300,300,wallet,149,141,253,223
mixed1188.jpg,300,300,cent,64,30,118,134
mixed1188.jpg,300,300,cent,152,26,192,132
SmartPhone65.jpg,300,300,smartPhone,112,15,239,285
mixed1272.jpg,300,300,mug,29,44,150,198
mixed1272.jpg,300,300,cent,188,46,281,263
mixed971.jpg,300,300,wallet,105,51,207,239
purfume119.jpg,300,300,cent,41,15,256,294
mixed394.jpg,300,300,mug,30,56,163,279
mixed1243.jpg,300,300,book,47,13,265,226
mixed979.jpg,300,300,book,28,176,172,249
mixed979.jpg,300,300,book,32,52,152,152
mixed979.jpg,300,300,book,190,98,289,198
mixed1279.jpg,300,300,book,9,74,168,208
mixed1279.jpg,300,300,book,177,106,275,213
mixed1085.jpg,300,300,mug,36,88,106,172
mixed1085.jpg,300,300,mug,107,122,186,238
mixed1085.jpg,300,300,mug,199,69,273,177
mixed1085.jpg,300,300,mug,138,70,186,131
mixed1092.jpg,300,300,book,178,123,280,246
mixed1092.jpg,300,300,cent,76,158,118,240
mixed1092.jpg,300,300,water_bottle,28,15,87,147
mixed1092.jpg,300,300,cent,105,80,137,143
mixed1040.jpg,300,300,cent,148,142,189,228
mixed1040.jpg,300,300,book,6,121,119,240
mixed1040.jpg,300,300,water_bottle,91,3,134,141
mixed1040.jpg,300,300,cent,173,75,209,139
mixed1040.jpg,300,300,mug,221,67,269,135
mixed1040.jpg,300,300,wallet,228,154,298,219
mixed952.jpg,300,300,mug,71,57,134,154
mixed952.jpg,300,300,mug,201,65,267,173
SmartPhone89.jpg,300,300,smartPhone,71,27,227,276
mixed1107.jpg,300,300,book,14,27,277,247
mixed938.jpg,300,300,cent,37,67,92,168
mixed938.jpg,300,300,cent,110,108,165,209
mixed938.jpg,300,300,mug,118,31,166,104
mixed938.jpg,300,300,mug,225,54,297,146
mixed938.jpg,300,300,wallet,185,166,275,282
mixed896.jpg,300,300,cent,76,12,127,122
mixed896.jpg,300,300,cent,163,13,204,132
mixed896.jpg,300,300,wallet,58,163,158,252
mixed896.jpg,300,300,wallet,160,136,270,225
mixed905.jpg,300,300,book,112,148,256,227
mixed905.jpg,300,300,book,102,36,284,127
mixed141.jpg,300,300,mug,35,44,127,149
mixed141.jpg,300,300,mug,197,14,300,256
mixed1206.jpg,300,300,water_bottle,58,21,118,129
mixed1206.jpg,300,300,water_bottle,190,14,237,128
mixed1206.jpg,300,300,book,61,137,234,200
mixed1206.jpg,300,300,wallet,8,204,85,255
mixed1206.jpg,300,300,wallet,129,198,254,273
purfume41.jpg,300,300,cent,3,16,138,296
mixed772.jpg,300,300,mug,55,117,115,198
mixed772.jpg,300,300,mug,156,113,211,199
mixed772.jpg,300,300,cent,171,21,207,93
mixed970.jpg,300,300,cent,70,13,125,126
mixed970.jpg,300,300,cent,159,16,202,130
mixed970.jpg,300,300,wallet,59,169,154,253
mixed970.jpg,300,300,wallet,160,139,267,231
mixed165.jpg,300,300,book,43,47,275,274
mixed1255.jpg,300,300,water_bottle,8,104,88,255
mixed1255.jpg,300,300,water_bottle,100,80,157,198
mixed1255.jpg,300,300,wallet,165,185,252,227
mixed1255.jpg,300,300,wallet,86,231,192,298
mixed1255.jpg,300,300,book,187,113,294,156
mixed696.jpg,300,300,water_bottle,38,113,96,226
mixed696.jpg,300,300,water_bottle,108,83,141,191
mixed696.jpg,300,300,book,144,86,207,157
mixed696.jpg,300,300,book,215,88,293,157
mixed696.jpg,300,300,wallet,138,190,183,233
mixed696.jpg,300,300,wallet,74,229,133,286
SmartPhone51.jpg,300,300,smartPhone,96,28,232,274
mixed160.jpg,300,300,book,37,69,183,262
mixed160.jpg,300,300,book,161,85,255,202
mixed1099.jpg,300,300,water_bottle,122,92,166,196
mixed1099.jpg,300,300,cent,1,152,27,208
mixed167.jpg,300,300,mug,14,108,137,183
mixed167.jpg,300,300,mug,154,107,269,192
mixed973.jpg,300,300,water_bottle,87,17,173,219
mixed738.jpg,300,300,mug,152,101,230,208
mixed738.jpg,300,300,mug,69,84,130,165
mixed1308.jpg,300,300,cent,68,48,116,168
mixed1308.jpg,300,300,cent,149,6,193,120
mixed1308.jpg,300,300,wallet,120,180,222,299
mixed1308.jpg,300,300,wallet,192,110,283,182
mixed684.jpg,300,300,mug,5,114,67,190
mixed684.jpg,300,300,mug,86,98,153,180
mixed684.jpg,300,300,mug,181,42,228,106
mixed684.jpg,300,300,mug,240,65,300,173
mixed1131.jpg,300,300,mug,124,78,226,208
mixed1208.jpg,300,300,book,59,106,247,202
mixed785.jpg,300,300,water_bottle,209,35,266,232
mixed785.jpg,300,300,cent,90,135,136,223
mixed785.jpg,300,300,cent,137,104,165,172
mixed785.jpg,300,300,water_bottle,8,37,65,179
mixed1142.jpg,300,300,book,25,172,159,244
mixed1142.jpg,300,300,book,30,49,141,149
mixed1142.jpg,300,300,book,183,95,283,195
purfume104.jpg,300,300,cent,150,78,215,276
mixed558.jpg,300,300,book,191,122,292,247
mixed558.jpg,300,300,water_bottle,42,16,104,146
mixed558.jpg,300,300,cent,91,154,133,233
mixed558.jpg,300,300,cent,120,77,151,138
purfume8.jpg,300,300,cent,87,67,215,233
mixed789.jpg,300,300,book,90,69,238,227
mixed551.jpg,300,300,water_bottle,25,4,89,141
mixed551.jpg,300,300,cent,95,158,136,235
mixed551.jpg,300,300,cent,109,65,150,127
mixed551.jpg,300,300,book,191,94,266,215
mixed726.jpg,300,300,book,31,30,237,254
mixed956.jpg,300,300,cent,11,91,92,249
mixed956.jpg,300,300,cent,165,88,227,265
mixed956.jpg,300,300,mug,93,62,154,140
mixed956.jpg,300,300,mug,233,44,300,138
mixed1359.jpg,300,300,cent,58,52,116,165
mixed1359.jpg,300,300,cent,138,8,179,116
mixed1359.jpg,300,300,wallet,181,102,265,173
mixed1359.jpg,300,300,wallet,118,167,203,292
mixed152.jpg,300,300,book,37,35,270,287
mixed1178.jpg,300,300,mug,58,62,140,168
mixed1178.jpg,300,300,mug,200,61,288,199
mixed1230.jpg,300,300,cent,18,102,93,249
mixed1230.jpg,300,300,cent,154,92,226,265
mixed1230.jpg,300,300,mug,98,91,158,167
mixed1230.jpg,300,300,mug,231,76,299,161
mixed1276.jpg,300,300,water_bottle,8,85,102,212
mixed1276.jpg,300,300,water_bottle,131,60,185,179
mixed1276.jpg,300,300,book,189,97,298,154
mixed1276.jpg,300,300,wallet,76,209,169,269
mixed1276.jpg,300,300,wallet,182,181,270,223
mixed1191.jpg,300,300,water_bottle,186,54,261,213
mixed1191.jpg,300,300,cent,25,133,91,196
mixed1191.jpg,300,300,cent,111,100,144,159
mixed628.jpg,300,300,water_bottle,37,44,94,143
mixed628.jpg,300,300,book,60,124,196,189
mixed628.jpg,300,300,cent,215,140,269,208
mixed628.jpg,300,300,cent,257,110,287,163
mixed1005.jpg,300,300,book,17,61,238,263
SmartPhone64.jpg,300,300,smartPhone,93,17,211,285
mixed1239.jpg,300,300,wallet,46,181,124,277
mixed1239.jpg,300,300,wallet,52,75,130,150
mixed1239.jpg,300,300,book,150,18,271,224
mixed831.jpg,300,300,water_bottle,9,27,115,175
mixed831.jpg,300,300,water_bottle,159,17,230,178
mixed831.jpg,300,300,wallet,16,196,111,249
mixed831.jpg,300,300,wallet,145,192,282,278
mixed1012.jpg,300,300,water_bottle,11,98,96,248
mixed1012.jpg,300,300,water_bottle,110,77,166,193
mixed1012.jpg,300,300,wallet,101,226,202,290
mixed1012.jpg,300,300,wallet,168,184,259,222
mixed1012.jpg,300,300,book,193,112,298,154
purfume27.jpg,300,300,cent,162,61,259,213
mixed1000.jpg,300,300,book,59,141,177,188
mixed1000.jpg,300,300,cent,176,159,217,225
mixed1000.jpg,300,300,water_bottle,41,56,114,147
mixed1000.jpg,300,300,cent,229,127,270,183
mixed1050.jpg,300,300,book,159,15,277,222
mixed1050.jpg,300,300,wallet,42,175,126,268
mixed1050.jpg,300,300,wallet,54,66,135,141
mixed1034.jpg,300,300,cent,15,108,83,213
mixed1034.jpg,300,300,mug,75,28,134,107
mixed1034.jpg,300,300,mug,192,16,261,108
mixed1034.jpg,300,300,cent,129,112,184,226
mixed1034.jpg,300,300,wallet,213,130,291,231
mixed735.jpg,300,300,wallet,87,35,245,256
mixed1004.jpg,300,300,cent,73,39,143,175
mixed1004.jpg,300,300,cent,204,20,281,160
mixed1273.jpg,300,300,book,23,38,248,273
mixed975.jpg,300,300,mug,20,85,169,300
mixed166.jpg,300,300,mug,65,108,166,220
mixed166.jpg,300,300,mug,211,115,272,181
mixed1135.jpg,300,300,cent,199,155,242,221
mixed1135.jpg,300,300,cent,232,124,263,172
mixed1135.jpg,300,300,book,40,139,179,200
mixed1135.jpg,300,300,water_bottle,22,63,80,165
purfume85.jpg,300,300,cent,68,11,232,265
mixed127.jpg,300,300,water_bottle,79,25,151,258
mixed127.jpg,300,300,water_bottle,194,6,256,239
SmartPhone10.jpg,300,300,smartPhone,16,13,293,290
purfume131.jpg,300,300,cent,130,100,229,249
mixed555.jpg,300,300,book,36,40,271,243
mixed153.jpg,300,300,book,18,11,278,278
mixed1168.jpg,300,300,water_bottle,10,55,79,167
mixed1168.jpg,300,300,water_bottle,125,63,174,169
mixed1168.jpg,300,300,book,212,113,296,178
mixed1168.jpg,300,300,wallet,15,184,85,219
mixed1168.jpg,300,300,wallet,111,181,201,235
mixed151.jpg,300,300,book,14,37,222,213
mixed1147.jpg,300,300,book,31,12,265,208
mixed520.jpg,300,300,cent,44,15,114,167
mixed520.jpg,300,300,cent,170,18,230,172
mixed909.jpg,300,300,mug,49,117,129,183
mixed909.jpg,300,300,mug,167,112,286,192
mixed552.jpg,300,300,book,18,54,232,263
mixed1125.jpg,300,300,wallet,117,177,215,290
mixed1125.jpg,300,300,wallet,189,109,274,185
mixed1125.jpg,300,300,cent,59,40,115,159
mixed1125.jpg,300,300,cent,149,5,187,126
purfume159.jpg,300,300,cent,195,30,293,285
mixed1073.jpg,300,300,wallet,53,165,224,269
mixed1073.jpg,300,300,wallet,57,17,250,133
mixed1065.jpg,300,300,wallet,63,164,154,261
mixed1065.jpg,300,300,wallet,166,139,267,227
mixed1065.jpg,300,300,cent,73,12,129,123
mixed1065.jpg,300,300,cent,165,22,207,135
mixed359.jpg,300,300,cent,51,52,138,206
mixed359.jpg,300,300,cent,201,50,284,238
mixed359.jpg,300,300,mug,137,13,206,104
mixed1266.jpg,300,300,book,61,168,142,230
mixed1266.jpg,300,300,water_bottle,82,72,123,153
mixed1266.jpg,300,300,book,133,118,227,163
mixed1266.jpg,300,300,cent,235,113,267,154
mixed1266.jpg,300,300,cent,225,93,243,131
mixed1251.jpg,300,300,mug,28,101,151,177
mixed1251.jpg,300,300,mug,168,95,288,178
mixed978.jpg,300,300,cent,241,162,285,213
mixed978.jpg,300,300,cent,242,123,277,168
mixed978.jpg,300,300,book,93,146,226,211
mixed978.jpg,300,300,water_bottle,37,59,93,162
mixed389.jpg,300,300,mug,59,122,140,182
mixed389.jpg,300,300,mug,174,115,297,204
mixed296.jpg,300,300,book,12,62,193,269
mixed475.jpg,300,300,mug,40,54,114,160
mixed475.jpg,300,300,mug,163,28,218,125
mixed1027.jpg,300,300,cent,22,76,92,203
mixed1027.jpg,300,300,mug,82,40,136,113
mixed1027.jpg,300,300,cent,144,84,194,213
mixed1027.jpg,300,300,mug,203,33,258,111
mixed612.jpg,300,300,book,12,24,231,255
mixed668.jpg,300,300,book,16,69,185,212
mixed668.jpg,300,300,book,189,107,300,198
mixed561.jpg,300,300,cent,130,78,183,205
mixed561.jpg,300,300,cent,10,72,78,197
mixed561.jpg,300,300,mug,69,40,124,113
mixed561.jpg,300,300,mug,183,30,246,109
mixed811.jpg,300,300,water_bottle,37,57,117,197
mixed811.jpg,300,300,water_bottle,153,40,206,169
mixed811.jpg,300,300,wallet,74,199,172,246
mixed811.jpg,300,300,wallet,188,172,286,222
mixed1201.jpg,300,300,book,25,19,241,227
mixed460.jpg,300,300,mug,162,85,252,201
mixed460.jpg,300,300,mug,20,82,108,181
mixed1309.jpg,300,300,book,25,27,284,249
mixed186.jpg,300,300,wallet,17,178,90,212
mixed186.jpg,300,300,water_bottle,13,43,82,161
mixed186.jpg,300,300,water_bottle,121,58,183,165
mixed186.jpg,300,300,book,212,102,298,177
mixed186.jpg,300,300,wallet,112,172,202,229
purfume73.jpg,300,300,cent,161,88,280,280
mixed1055.jpg,300,300,water_bottle,34,104,92,219
mixed1055.jpg,300,300,water_bottle,105,69,139,178
mixed1055.jpg,300,300,book,142,74,202,144
mixed1055.jpg,300,300,book,213,80,286,144
mixed1055.jpg,300,300,wallet,79,213,132,273
mixed1055.jpg,300,300,wallet,138,178,182,223
mixed116.jpg,300,300,cent,19,53,78,156
mixed116.jpg,300,300,cent,96,94,158,196
mixed116.jpg,300,300,mug,102,15,162,87
mixed116.jpg,300,300,mug,215,36,289,131
mixed116.jpg,300,300,wallet,174,148,269,275
purfume3.jpg,300,300,cent,176,55,279,277
mixed918.jpg,300,300,wallet,12,140,83,193
mixed918.jpg,300,300,cent,90,70,153,199
mixed918.jpg,300,300,mug,146,70,201,136
mixed918.jpg,300,300,cent,209,47,274,202
mixed918.jpg,300,300,mug,275,44,300,130
SmartPhone37.jpg,300,300,smartPhone,82,8,216,290
purfume102.jpg,300,300,cent,168,27,285,286
mixed1293.jpg,300,300,mug,17,106,139,181
mixed1293.jpg,300,300,mug,156,100,282,185
mixed144.jpg,300,300,wallet,50,16,252,126
mixed144.jpg,300,300,wallet,60,164,225,266
mixed422.jpg,300,300,water_bottle,113,96,157,201
mixed1013.jpg,300,300,wallet,59,76,136,217
mixed1013.jpg,300,300,wallet,165,86,249,233
mixed1381.jpg,300,300,mug,1,108,63,184
mixed1381.jpg,300,300,mug,81,87,145,169
mixed1381.jpg,300,300,mug,170,32,220,99
mixed1381.jpg,300,300,mug,231,50,300,163
mixed864.jpg,300,300,water_bottle,62,19,121,123
mixed864.jpg,300,300,water_bottle,192,9,242,121
mixed864.jpg,300,300,book,71,133,238,193
mixed864.jpg,300,300,wallet,15,196,86,247
mixed864.jpg,300,300,wallet,123,194,255,264
SmartPhone45.jpg,300,300,smartPhone,128,38,182,252
purfume44.jpg,300,300,cent,102,72,194,255
mixed949.jpg,300,300,mug,26,23,102,109
mixed949.jpg,300,300,mug,126,37,205,159
mixed949.jpg,300,300,cent,224,3,260,89
purfume143.jpg,300,300,cent,179,90,269,253
mixed117.jpg,300,300,cent,26,126,93,194
mixed117.jpg,300,300,water_bottle,192,49,272,213
mixed117.jpg,300,300,cent,112,100,149,151
purfume5.jpg,300,300,cent,193,96,264,257
mixed238.jpg,300,300,wallet,60,167,162,253
mixed238.jpg,300,300,wallet,164,136,268,227
mixed238.jpg,300,300,cent,78,18,128,124
mixed238.jpg,300,300,cent,165,21,208,131
mixed871.jpg,300,300,book,10,82,184,181
mixed871.jpg,300,300,book,146,184,260,275
mixed871.jpg,300,300,cent,210,113,286,161
mixed871.jpg,300,300,water_bottle,129,1,197,69
SmartPhone24.jpg,300,300,smartPhone,56,38,282,281
mixed1179.jpg,300,300,cent,35,33,125,229
mixed1179.jpg,300,300,cent,195,15,263,189
mixed967.jpg,300,300,cent,22,137,83,203
mixed967.jpg,300,300,cent,106,109,141,161
mixed967.jpg,300,300,water_bottle,182,63,255,215
mixed333.jpg,300,300,wallet,65,164,236,263
mixed333.jpg,300,300,wallet,60,20,259,132
mixed921.jpg,300,300,book,24,27,233,262
mixed873.jpg,300,300,wallet,76,167,237,264
mixed873.jpg,300,300,wallet,82,27,265,130
SmartPhone46.jpg,300,300,smartPhone,115,30,179,270
mixed1223.jpg,300,300,cent,152,70,220,251
mixed1223.jpg,300,300,cent,2,82,92,237
mixed1223.jpg,300,300,mug,90,48,151,131
mixed1223.jpg,300,300,mug,229,26,300,119
purfume53.jpg,300,300,cent,182,103,300,261
mixed656.jpg,300,300,book,191,113,275,227
mixed656.jpg,300,300,book,67,118,156,273
mixed656.jpg,300,300,cent,148,25,186,111
mixed656.jpg,300,300,water_bottle,2,1,82,124
mixed1292.jpg,300,300,mug,117,74,228,215
SmartPhone80.jpg,300,300,smartPhone,107,5,195,295
mixed1140.jpg,300,300,cent,167,119,212,170
mixed1140.jpg,300,300,cent,79,135,125,198
mixed1140.jpg,300,300,water_bottle,61,30,114,120
mixed1140.jpg,300,300,book,29,111,150,160
mixed439.jpg,300,300,mug,50,82,141,194
mixed439.jpg,300,300,mug,154,83,244,195
mixed751.jpg,300,300,water_bottle,184,76,255,226
mixed751.jpg,300,300,cent,102,113,140,168
mixed751.jpg,300,300,cent,14,143,83,208
mixed419.jpg,300,300,book,17,54,244,265
mixed343.jpg,300,300,book,39,49,237,221
mixed685.jpg,300,300,wallet,64,20,261,129
mixed685.jpg,300,300,wallet,70,164,232,265
mixed1321.jpg,300,300,book,25,63,250,267
SmartPhone90.jpg,300,300,smartPhone,120,22,174,292
mixed678.jpg,300,300,book,15,28,263,267
mixed496.jpg,300,300,wallet,76,168,234,266
mixed496.jpg,300,300,wallet,64,31,257,134
mixed1376.jpg,300,300,wallet,79,31,260,134
mixed1376.jpg,300,300,wallet,75,163,228,264
mixed968.jpg,300,300,book,47,13,247,216
mixed955.jpg,300,300,book,25,31,268,234
mixed596.jpg,300,300,book,16,169,114,240
mixed596.jpg,300,300,cent,160,174,198,235
mixed596.jpg,300,300,cent,231,147,274,218
mixed596.jpg,300,300,water_bottle,115,25,155,156
mixed596.jpg,300,300,water_bottle,177,24,221,158
mixed478.jpg,300,300,wallet,79,59,242,239
purfume52.jpg,300,300,cent,161,106,237,232
mixed671.jpg,300,300,water_bottle,1,75,90,231
mixed671.jpg,300,300,water_bottle,98,53,160,177
mixed671.jpg,300,300,wallet,164,161,260,203
mixed671.jpg,300,300,wallet,95,207,189,282
mixed671.jpg,300,300,book,188,89,300,136
mixed847.jpg,300,300,book,25,55,227,228
mixed563.jpg,300,300,water_bottle,191,50,269,215
mixed563.jpg,300,300,cent,26,131,91,195
mixed563.jpg,300,300,cent,108,99,151,157
purfume89.jpg,300,300,cent,93,14,209,287
mixed1259.jpg,300,300,mug,165,78,272,227
mixed1259.jpg,300,300,mug,1,90,78,248
mixed1097.jpg,300,300,book,101,150,229,221
mixed1097.jpg,300,300,water_bottle,38,83,97,185
mixed1097.jpg,300,300,cent,250,157,295,212
mixed1097.jpg,300,300,cent,240,124,270,170
mixed1340.jpg,300,300,cent,74,54,137,177
mixed1340.jpg,300,300,cent,191,31,269,164
purfume135.jpg,300,300,cent,165,40,273,286
mixed571.jpg,300,300,mug,48,66,119,163
mixed571.jpg,300,300,mug,187,70,252,183
SmartPhone59.jpg,300,300,smartPhone,109,28,189,253
mixed1331.jpg,300,300,mug,45,79,111,163
mixed1331.jpg,300,300,mug,140,95,211,200
mixed130.jpg,300,300,cent,14,144,83,207
mixed130.jpg,300,300,cent,100,112,142,164
mixed130.jpg,300,300,water_bottle,187,64,259,230
mixed1101.jpg,300,300,book,47,13,253,229
mixed535.jpg,300,300,cent,44,58,131,248
mixed535.jpg,300,300,cent,200,42,272,220
purfume150.jpg,300,300,cent,168,59,254,234
mixed128.jpg,300,300,book,23,30,215,207
mixed1345.jpg,300,300,cent,35,68,88,168
mixed1345.jpg,300,300,cent,108,108,162,208
mixed1345.jpg,300,300,mug,116,34,166,103
mixed1345.jpg,300,300,mug,228,53,295,144
mixed1345.jpg,300,300,wallet,186,168,278,284
mixed874.jpg,300,300,mug,31,63,103,148
mixed874.jpg,300,300,mug,130,80,208,194
mixed874.jpg,300,300,cent,221,15,259,118
mixed1060.jpg,300,300,cent,72,143,114,222
mixed1060.jpg,300,300,cent,103,67,137,131
mixed1060.jpg,300,300,book,167,110,279,231
mixed1060.jpg,300,300,water_bottle,20,3,87,136
purfume63.jpg,300,300,cent,162,70,286,227
mixed1306.jpg,300,300,mug,49,54,114,163
mixed1306.jpg,300,300,mug,167,29,227,126
mixed867.jpg,300,300,wallet,71,167,234,271
mixed867.jpg,300,300,wallet,71,23,259,132
mixed958.jpg,300,300,book,96,112,194,203
mixed958.jpg,300,300,water_bottle,98,12,144,132
mixed958.jpg,300,300,cent,231,138,269,216
mixed958.jpg,300,300,cent,168,184,203,270
mixed1153.jpg,300,300,book,25,25,272,244
purfume68.jpg,300,300,cent,169,90,293,258
SmartPhone8.jpg,300,300,smartPhone,126,17,207,286
purfume91.jpg,300,300,cent,81,7,217,293
mixed104.jpg,300,300,book,83,12,256,156
mixed104.jpg,300,300,wallet,38,160,112,272
mixed104.jpg,300,300,wallet,161,162,279,297
mixed1051.jpg,300,300,mug,17,77,127,214
mixed1051.jpg,300,300,mug,210,4,288,117
mixed1051.jpg,300,300,cent,168,89,248,282
mixed1344.jpg,300,300,cent,73,143,116,224
mixed1344.jpg,300,300,book,179,115,281,234
mixed1344.jpg,300,300,cent,110,70,139,130
mixed1344.jpg,300,300,water_bottle,25,6,88,138
SmartPhone38.jpg,300,300,smartPhone,135,43,231,252
SmartPhone38.jpg,300,300,smartPhone,73,49,136,252
mixed572.jpg,300,300,book,36,39,147,144
mixed572.jpg,300,300,book,15,171,156,238
mixed572.jpg,300,300,book,187,93,288,200
mixed177.jpg,300,300,mug,12,85,144,294
mixed177.jpg,300,300,mug,165,2,247,85
mixed183.jpg,300,300,wallet,76,221,131,275
mixed183.jpg,300,300,wallet,135,183,181,224
mixed183.jpg,300,300,water_bottle,33,107,92,221
mixed183.jpg,300,300,water_bottle,100,72,140,176
mixed183.jpg,300,300,book,139,75,205,143
mixed183.jpg,300,300,book,217,83,291,144
mixed841.jpg,300,300,cent,20,150,81,240
mixed841.jpg,300,300,cent,78,100,115,178
mixed841.jpg,300,300,water_bottle,134,7,190,177
mixed841.jpg,300,300,water_bottle,204,15,264,209
mixed936.jpg,300,300,book,27,9,238,173
mixed191.jpg,300,300,water_bottle,59,72,107,168
mixed191.jpg,300,300,book,111,139,224,199
mixed191.jpg,300,300,cent,235,146,283,192
mixed191.jpg,300,300,cent,228,117,265,160
mixed400.jpg,300,300,cent,74,55,141,184
mixed400.jpg,300,300,cent,196,35,271,167
mixed837.jpg,300,300,water_bottle,42,60,123,231
mixed837.jpg,300,300,water_bottle,133,9,180,172
mixed837.jpg,300,300,cent,229,98,270,180
mixed837.jpg,300,300,cent,189,198,237,281
mixed111.jpg,300,300,book,59,108,256,207
SmartPhone71.jpg,300,300,smartPhone,72,9,253,274
mixed788.jpg,300,300,mug,98,131,155,212
mixed788.jpg,300,300,mug,197,151,277,276
mixed636.jpg,300,300,mug,1,104,100,253
mixed636.jpg,300,300,mug,204,75,275,192
purfume121.jpg,300,300,cent,71,55,153,243
purfume121.jpg,300,300,cent,185,88,231,211
SmartPhone23.jpg,300,300,smartPhone,47,27,252,269
mixed416.jpg,300,300,cent,20,118,93,249
mixed416.jpg,300,300,cent,88,104,129,193
mixed416.jpg,300,300,water_bottle,160,4,202,196
mixed416.jpg,300,300,water_bottle,231,1,288,215
purfume100.jpg,300,300,cent,87,46,213,267
mixed1374.jpg,300,300,water_bottle,103,47,183,242
SmartPhone40.jpg,300,300,smartPhone,105,1,212,300
mixed1112.jpg,300,300,water_bottle,10,56,97,209
mixed1112.jpg,300,300,water_bottle,117,42,179,170
mixed1112.jpg,300,300,wallet,93,198,186,263
mixed1112.jpg,300,300,wallet,179,162,261,203
mixed1112.jpg,300,300,book,218,90,300,135
mixed1284.jpg,300,300,wallet,55,73,133,145
mixed1284.jpg,300,300,wallet,49,184,124,277
mixed1284.jpg,300,300,book,162,16,284,231
mixed426.jpg,300,300,mug,28,85,102,179
mixed426.jpg,300,300,mug,164,93,245,208
mixed1286.jpg,300,300,water_bottle,81,1,186,224
SmartPhone61.jpg,300,300,smartPhone,94,42,185,232
